name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
shanghai,2022-12-25,6.6,-1,2.8,3.7,-4.9,-0.3,-4.6,58.9,0,0,0,,0,0,36,21.6,330.7,1029,60.3,10.1,150.3,13.1,6,10,2022-12-25T06:50:33,2022-12-25T16:57:32,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-12-26,7.2,-0.3,3.9,5.2,-0.3,2.5,-2.4,65.6,0,0,0,,0,0,25.2,14.7,333.1,1029.4,25.7,9.8,148.2,12.8,6,10,2022-12-26T06:50:57,2022-12-26T16:58:07,0.09,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-12-27,9,2.6,6,9,0.6,4.4,-1.7,58.3,0,0,0,,0,0,21.6,11.4,5.6,1030.7,8,8.7,144.4,12.3,6,10,2022-12-27T06:51:21,2022-12-27T16:58:43,0.13,Clear,Clear conditions throughout the day.,clear-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-12-28,8,5.1,6.6,5.7,2.4,4.2,-0.3,62.1,0,0,0,,0,0,25.2,18,354.5,1032.5,5.3,8.1,121.1,10.5,5,10,2022-12-28T06:51:42,2022-12-28T16:59:21,0.16,Clear,Clear conditions throughout the day.,clear-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-12-29,7,3.6,5.5,5.6,0.9,3.1,-0.9,64.4,0.1,100,4.17,rain,0,0,21.6,13.2,13.9,1034.3,78,10.7,86.8,7.6,4,10,2022-12-29T06:52:03,2022-12-29T17:00:00,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-12-30,7,1.4,4.6,5.4,-0.8,2.8,-0.9,68.2,0,0,0,,0,0,18,13.3,357.2,1034.1,65.2,10.3,128,11.1,5,10,2022-12-30T06:52:21,2022-12-30T17:00:40,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-12-31,10.7,-1.1,4.4,10.7,-2.9,3.8,-3,63.9,0,0,0,,0,0,18,12,49.7,1033.6,0.4,8.1,157.8,13.7,6,10,2022-12-31T06:52:38,2022-12-31T17:01:21,0.27,Clear,Clear conditions throughout the day.,clear-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-01-01,8.8,1.7,6.3,8.8,1.7,5.6,-1.5,60,0.1,100,4.17,rain,0,0,14.4,13.8,39.2,1032.2,22.6,7.1,99.5,8.6,4,10,2023-01-01T06:52:54,2023-01-01T17:02:03,0.3,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-01-02,9,6,7.4,7.2,3.7,5.3,1.4,66.2,0.3,100,12.5,rain,0,0,25.2,18.6,26,1033.1,46.3,8.1,46.1,4,3,10,2023-01-02T06:53:07,2023-01-02T17:02:46,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-01-03,9.8,3.1,6.8,9.2,2.5,5.1,-0.6,61.4,0,0,0,,0,0,25.2,12,39.4,1033,45.7,10.9,153.5,13.4,6,10,2023-01-03T06:53:20,2023-01-03T17:03:30,0.37,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-01-04,11.7,0,6,11.7,0,5.4,-1.2,65.2,0,0,0,,0,0,27.4,13.8,113,1031.5,0,9.7,161,13.8,6,10,2023-01-04T06:53:30,2023-01-04T17:04:15,0.4,Clear,Clear conditions throughout the day.,clear-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-01-05,13.5,5.7,9.9,13.5,4.3,9.4,4.8,71,0.1,100,4.17,rain,0,0,25.9,13.8,130.8,1029.4,60.4,9.8,70.5,6.1,5,10,2023-01-05T06:53:39,2023-01-05T17:05:01,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-01-06,15,7.8,10.8,15,6.3,10.5,2.3,59.4,0,0,0,,0,0,36.7,21.6,273.7,1025.9,11.6,7,157.9,13.6,6,10,2023-01-06T06:53:46,2023-01-06T17:05:48,0.47,Clear,Clear conditions throughout the day.,clear-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-01-07,15.8,2.8,8.8,15.8,2.2,8.2,-2.4,50.5,0,0,0,,0,0,36,13.8,180.3,1025,0,6.2,163.6,14.2,6,10,2023-01-07T06:53:52,2023-01-07T17:06:36,0.5,Clear,Clear conditions throughout the day.,clear-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-01-08,17.9,4.5,10.6,17.9,3,9.8,1.3,55.5,0,0,0,,0,0,34.2,22.2,162.2,1023,0,8.5,164.5,14.3,6,10,2023-01-08T06:53:55,2023-01-08T17:07:24,0.54,Clear,Clear conditions throughout the day.,clear-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-01-09,16.8,4.7,10.2,16.8,4.7,9.8,5.3,74.1,0,0,0,,0,0,37.1,28.8,31.7,1024.6,27.5,7.9,158.5,13.7,6,10,2023-01-09T06:53:57,2023-01-09T17:08:13,0.57,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-01-10,12.7,6.6,9.1,12.7,4.1,7.7,3.2,66.8,0,0,0,,0,0,36,18.6,45.4,1027.9,60,10.7,161.1,13.8,6,10,2023-01-10T06:53:58,2023-01-10T17:09:03,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-01-11,16.4,3.6,10.8,16.4,2,10.3,7.2,79.9,0,0,0,,0,0,37.4,18.6,110.2,1023.5,50,9.9,154.5,13.4,6,10,2023-01-11T06:53:56,2023-01-11T17:09:53,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-01-12,19.8,10.8,15.5,19.8,10.8,15.5,13.5,88.4,0.7,100,4.17,rain,0,0,42.1,22.7,147,1015.6,55.4,9,98.5,8.5,5,10,2023-01-12T06:53:53,2023-01-12T17:10:44,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-01-13,18,14.1,16.6,18,14.1,16.6,16.2,97.5,35,100,25,rain,0,0,33.5,18,67.6,1011.1,74.7,5.6,6.2,0.7,0,10,2023-01-13T06:53:48,2023-01-13T17:11:36,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-01-14,13.7,4,9,13.7,-1.3,6.9,7.9,92.3,13.9,100,20.83,rain,0,0,50.4,39.6,13.2,1016.1,89,7,9.7,0.9,1,10,2023-01-14T06:53:42,2023-01-14T17:12:28,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-01-15,3.2,-1,0.5,-2.3,-7,-5.4,-2.7,80.1,1.1,100,8.33,"rain,snow,ice",0.2,0,54,33,326.4,1027.5,84.6,9.3,53,4.8,3,10,2023-01-15T06:53:33,2023-01-15T17:13:20,0.75,"Snow, Rain, Ice, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-01-16,4,-1.8,0.7,-0.1,-7.3,-3.8,-8,52.5,0,0,0,,0,0,39.6,25.8,328.1,1030.8,37.3,10.8,170.6,14.7,7,10,2023-01-16T06:53:23,2023-01-16T17:14:13,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-01-17,6.8,0.2,3.5,4.4,-2.5,0.8,-7.5,45.9,0,0,0,,0,0,32.4,14.4,327,1029.8,37.8,10.4,171.5,15,7,10,2023-01-17T06:53:12,2023-01-17T17:15:06,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-01-18,9,1.2,4.6,6.4,-1.3,2.4,-5.9,48,0,0,0,,0,0,32.4,18.6,293.1,1029.6,15.3,10.1,172.7,15.1,7,10,2023-01-18T06:52:58,2023-01-18T17:15:59,0.88,Clear,Clear conditions throughout the day.,clear-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-01-19,10.2,-1,4.6,10.2,-2.6,4,-5.8,52,0,0,0,,0,0,32.4,14.4,230.8,1027.2,1.8,9.9,175.6,15.2,7,10,2023-01-19T06:52:43,2023-01-19T17:16:53,0.91,Clear,Clear conditions throughout the day.,clear-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-01-20,10.2,0.9,5.6,10.2,-1,3.4,-1.2,62.3,0,0,0,,0,0,28.8,22.8,16.1,1030,27.2,10,173,15,7,10,2023-01-20T06:52:26,2023-01-20T17:17:47,0.94,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-01-21,10.8,4.8,7.3,10.8,1.9,4.9,-1,56.7,0.5,100,4.17,rain,0,0,34.6,22.2,110.5,1027.4,62.3,10.7,164.8,14.2,7,10,2023-01-21T06:52:08,2023-01-21T17:18:41,0.98,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-01-22,9,7,7.9,9,3.7,6.1,6.9,93.8,8.5,100,16.67,rain,0,0,34.9,21,357.8,1021.2,96.3,7.8,11.6,1,1,10,2023-01-22T06:51:47,2023-01-22T17:19:36,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-01-23,8.2,4.8,7.1,5.7,-0.7,4,5.9,91.9,3,100,12.5,rain,0,0,49.7,39.6,3.7,1023.7,99.5,8.5,13.8,1.1,1,10,2023-01-23T06:51:26,2023-01-23T17:20:30,0.04,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-01-24,3.2,-4,-0.5,-3.2,-10.7,-7.1,-9.3,53,0.1,100,4.17,rain,0,0,61.9,43.2,338.7,1036.7,40.2,10.6,186.4,16,7,10,2023-01-24T06:51:02,2023-01-24T17:21:25,0.08,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-01-25,2.8,-5.9,-1.8,2,-11.6,-5.5,-10.4,53.5,0,0,0,,0,0.1,57.6,22.2,293.5,1031.8,30.5,11.3,176.9,15.3,7,10,2023-01-25T06:50:37,2023-01-25T17:22:19,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-01-26,9.7,-2.5,3.3,8,-4.8,1.3,-4.3,62,0,0,0,,0,0,32.4,24.6,336.3,1024.5,19.1,10,184.6,16,7,10,2023-01-26T06:50:10,2023-01-26T17:23:14,0.14,Clear,Clear conditions throughout the day.,clear-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-01-27,4.8,-0.3,2,-0.3,-5.6,-3,-9.3,44.6,0,0,0,,0,0,57.6,33.6,327.4,1031.2,33.6,10.6,186.1,16,7,10,2023-01-27T06:49:42,2023-01-27T17:24:09,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-01-28,6.8,-1.9,2,3.5,-5.6,-1,-11.8,37.5,0,0,0,,0,0,43.2,25.2,305.2,1029.4,0.2,10.5,194.1,16.8,7,10,2023-01-28T06:49:12,2023-01-28T17:25:03,0.25,Clear,Clear conditions throughout the day.,clear-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-01-29,11,-2.1,4.4,11,-4.6,2.3,-9.6,39.1,0,0,0,,0,0,36,21.6,262.1,1025.8,1.9,10.3,193.1,16.8,7,10,2023-01-29T06:48:40,2023-01-29T17:25:58,0.24,Clear,Clear conditions throughout the day.,clear-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-01-30,13.8,-1.7,6,13.8,-1.7,5.3,-5.7,47.7,0,0,0,,0,0,36,14.4,157.9,1024.9,0,10,194.5,16.8,7,10,2023-01-30T06:48:07,2023-01-30T17:26:52,0.28,Clear,Clear conditions throughout the day.,clear-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-01-31,18.8,2,9.7,18.8,0.4,8.8,-2.2,47.3,0,0,0,,0,0,34.6,15,171.4,1017.1,15.1,9.9,193.4,16.8,7,10,2023-01-31T06:47:33,2023-01-31T17:27:46,0.31,Clear,Clear conditions throughout the day.,clear-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-02-01,14.7,3.8,8.5,14.7,1.7,7.1,0.5,59.7,0,0,0,,0,0,54,36,30.2,1020.4,31.7,9.8,187.3,16,7,10,2023-02-01T06:46:56,2023-02-01T17:28:41,0.35,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-02-02,6.8,4.8,5.4,3.8,0.5,2,-0.9,64.1,0,0,0,,0,0,46.8,25.2,17.2,1028.5,57.1,10.7,185.4,16,7,10,2023-02-02T06:46:19,2023-02-02T17:29:35,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-02-03,8.7,4,5.7,7.5,0.6,3.6,-0.4,66.1,1.1,100,8.33,rain,0,0,25.2,15,35.9,1026,80.7,10.9,167.2,14.3,7,10,2023-02-03T06:45:40,2023-02-03T17:30:28,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-02-04,9.7,1.7,5.8,8.4,1.1,4.4,-1.7,61.3,0,0,0,,0,0,21.6,14.4,71.6,1026.1,46.6,10.5,191.8,16.7,7,10,2023-02-04T06:44:59,2023-02-04T17:31:22,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-02-05,10.1,4.9,8,10.1,3.2,6.5,4,76,0.1,100,4.17,rain,0,0,28.8,22.2,102,1023,81.2,9.8,54.7,4.7,3,10,2023-02-05T06:44:18,2023-02-05T17:32:15,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-02-06,10.8,8.7,9.4,10.8,6.8,8.1,8.8,95.9,3.4,100,16.67,rain,0,0,28.8,15.6,68.4,1018,99.9,5.6,7.2,0.6,0,10,2023-02-06T06:43:34,2023-02-06T17:33:08,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-02-07,12.7,7.8,9.5,12.7,5.2,8.3,5.8,78.9,0.3,100,8.33,rain,0,0,29.2,19.2,29.1,1021.8,72.4,9.6,60.3,5.1,3,10,2023-02-07T06:42:50,2023-02-07T17:34:01,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-02-08,10,6.8,8.4,10,3.8,6.1,4.3,75.4,0.3,100,8.33,rain,0,0,34.2,25.8,49.6,1026.1,51.2,8.4,114.8,9.8,7,10,2023-02-08T06:42:04,2023-02-08T17:34:54,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-02-09,9.8,7.7,8.9,8.7,5.2,6.7,6.8,87.4,15,100,12.5,rain,0,0,46.1,21.6,75,1020.9,64.1,8.2,8.8,0.8,0,10,2023-02-09T06:41:16,2023-02-09T17:35:46,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-02-10,9,6.8,7.7,7,4.2,5.4,5.6,86.9,0.4,100,12.5,rain,0,0,28.8,18,5.3,1021.9,93.4,8.6,76.6,6.5,4,10,2023-02-10T06:40:28,2023-02-10T17:36:38,0.65,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-02-11,9.8,7.8,8.6,8.2,5,6.5,7.4,91.9,9.5,100,16.67,rain,0,0,34.9,18,87.7,1019.7,94,8.6,15.7,1.4,1,10,2023-02-11T06:39:38,2023-02-11T17:37:29,0.69,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-02-12,15.2,9.8,12.1,15.2,7.4,11.7,11.4,95.4,13.1,100,16.67,rain,0,0,41.4,18,76.3,1014.5,99.6,6.5,45,3.7,3,10,2023-02-12T06:38:47,2023-02-12T17:38:20,0.72,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-02-13,9.8,4,6.6,7.6,-1.2,2.6,4.1,84.3,26,100,12.5,rain,0,0,46.8,33.6,2.8,1021.8,92.6,7.7,13.8,1.2,1,10,2023-02-13T06:37:55,2023-02-13T17:39:11,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-02-14,6.8,3,4.5,3.4,-1.6,0.4,-2,63,0,0,0,,0,0,43.2,25.2,345,1028.3,74.3,10.8,190.3,16.5,8,10,2023-02-14T06:37:02,2023-02-14T17:40:02,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-02-15,9.7,1.8,5.2,7,-2,2,-1.9,61.2,0,0,0,,0,0,32.4,21.6,345.3,1031.8,42.5,10.6,217.5,18.9,8,10,2023-02-15T06:36:07,2023-02-15T17:40:52,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-02-16,11.5,0.5,5.9,11.5,-1.7,4.4,-1.4,62.4,0,0,0,,0,0,32.4,21,67.8,1031.4,22.1,10.3,219.8,19,8,10,2023-02-16T06:35:11,2023-02-16T17:41:42,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-02-17,13,6,9.4,13,2.8,8.4,3.7,68.4,0,0,0,,0,0,29.2,16.2,145.8,1024.3,65.7,10.3,122.2,10.5,8,10,2023-02-17T06:34:15,2023-02-17T17:42:31,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-02-18,21.8,9.8,14.4,21.8,9.8,14.4,8.2,68.3,0,0,0,,0,0,32.4,27.6,293.6,1019.8,5.6,8.5,209.9,18.1,8,10,2023-02-18T06:33:17,2023-02-18T17:43:20,0.93,Clear,Clear conditions throughout the day.,clear-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-02-19,11.7,4,9.2,11.7,1.9,8,2.8,66,0.1,100,4.17,rain,0,0,39.6,28.8,352.4,1026.4,22,6.6,189.1,16.5,7,10,2023-02-19T06:32:18,2023-02-19T17:44:09,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-02-20,12.4,1.8,7.1,12.4,-0.3,5.6,-3.3,52.6,0,0,0,,0,0,32.4,21,24.8,1030.1,3.8,9.8,230.9,19.9,8,10,2023-02-20T06:31:19,2023-02-20T17:44:57,0,Clear,Clear conditions throughout the day.,clear-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-02-21,7.8,4,5.5,4.5,-0.4,1.9,-2.4,57.1,0,0,0,,0,0,32.4,29.4,38.2,1035.3,70.1,11.3,207.4,17.8,8,10,2023-02-21T06:30:18,2023-02-21T17:45:45,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-02-22,8,4.9,6.3,6.7,2.5,4.3,-0.9,60.4,0,0,0,,0,0,25.2,13.9,63.3,1030.2,88.1,11.1,176.3,15.3,7,10,2023-02-22T06:29:16,2023-02-22T17:46:32,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-02-23,7.5,4.8,6.2,5.4,2.4,4.1,2.3,76.1,3.4,100,12.5,rain,0,0,18,14.4,32,1025.2,73.8,10.8,36.3,3.3,2,10,2023-02-23T06:28:14,2023-02-23T17:47:19,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-02-24,10.8,3.9,6.7,10.8,0.1,4.3,2.6,77,3.1,100,8.33,rain,0,0,29.9,25.2,4.7,1027.7,51.6,8.9,172.8,15,8,10,2023-02-24T06:27:10,2023-02-24T17:48:06,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-02-25,9.7,2.2,6,6.4,-1.6,2.4,-1.3,62.1,0,0,0,,0,0,39.6,29.4,5.7,1037.2,38.8,9.4,236.5,20.4,8,10,2023-02-25T06:26:06,2023-02-25T17:48:52,0.16,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-02-26,9.8,0.2,5.1,9,-3.2,3,-3,57.6,0,0,0,,0,0,36,15,26.8,1039.3,29.4,10.7,241.9,21,8,10,2023-02-26T06:25:01,2023-02-26T17:49:38,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-02-27,11.9,1.4,7,11.9,-0.3,5.5,0.5,64.9,0,0,0,,0,0,31.7,20.4,135.5,1034.2,23.3,10.2,241.8,21,8,10,2023-02-27T06:23:55,2023-02-27T17:50:24,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-02-28,17.8,4.2,11.8,17.8,2.3,10.8,5.4,67.7,0,0,0,,0,0,43.2,19.3,182.2,1026,56.3,9.9,207.6,18.1,8,10,2023-02-28T06:22:49,2023-02-28T17:51:09,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2023-03-01,16.4,6.1,11.8,16.4,3.2,11.3,6.2,70.4,0.3,100,12.5,rain,0,0,37.1,24.5,8.1,1025.4,53.2,7.2,194.9,16.8,8,10,2023-03-01T06:21:41,2023-03-01T17:51:54,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"ZSSS,ZSPD"
shanghai,2023-03-02,13.6,4,8.4,13.6,2,7,-0.7,57.2,0,0,0,,0,0,36,22.3,25.8,1031.6,43.7,8.5,237.5,20.6,8,10,2023-03-02T06:20:33,2023-03-02T17:52:39,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZSSS,ZSPD"
shanghai,2023-03-03,13.6,3.8,8.7,13.6,2.5,8.1,-0.7,53.9,0,0,0,,0,0,19.4,17.3,144.9,1028.7,47.9,10,228.9,19.9,8,10,2023-03-03T06:19:25,2023-03-03T17:53:23,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZSSS,ZSPD"
shanghai,2023-03-04,18.2,4.6,10.8,18.2,4.3,10.5,2.4,61.1,0,0,0,,0,0,21.6,14.4,130.4,1027.5,0.6,9.9,251.4,21.9,9,10,2023-03-04T06:18:15,2023-03-04T17:54:07,0.39,Clear,Clear conditions throughout the day.,clear-day,"ZSSS,ZSPD"
shanghai,2023-03-05,18.6,6.6,11.9,18.6,4.8,11.3,3.3,60.2,0,0,0,,0,0,36.4,18,142.1,1026.1,1.6,15.3,251.3,21.9,9,10,2023-03-05T06:17:06,2023-03-05T17:54:50,0.42,Clear,Clear conditions throughout the day.,clear-day,"ZSSS,ZSPD"
